CASENUM,VEH_NO,MAKE,MAKENAME,MOD_YEAR,MODEL,BODY_TYP,BODY_TYPNAME,VPICBODYCLASS,VPICBODYCLASSNAME,IMPACT1,IMPACT1NAME,P_CRASH1,P_CRASH1NAME,ACC_CONFIG,ACC_CONFIGNAME,VSPD_LIM,TRAV_SP,ROLLOVER,ROLLOVERNAME,NUMOCCS,VSURCOND,VSURCONDNAME,VEH_ALCH,VEH_ALCHNAME,AIRBAGS_DEPLOYED_COUNT,TOTAL_OCCUPANTS,DEPLOYMENT_RATE,AVG_AGE,PREDOMINANT_SEX,MAX_INJURY_SEV,ANY_DRINKING,ANY_ALCOHOL,FRONT_MOST_SEAT_POS,ANY_UNRESTRAINED,MAX_EJECTION,ALL_AIRBAGS_DEPLOYED,REGIONNAME,URBANICITYNAME,MONTH,MONTHNAME,DAY_WEEK,DAY_WEEKNAME,YEAR,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WEATHER,WEATHERNAME,LGT_COND,LGT_CONDNAME,NUM_INJ,VEHICLE_AGE,FRONTAL_IMPACT,HIGH_SPEED_CRASH,MIN_AIRBAG_SPEED,CRASH_SEVERITY_INDEX,predicted_target,predicted_probability,actual
202304703085,2,49,Toyota,2014,401,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",55,0,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,42.0,1,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,1,January,3,Tuesday,2023,6,6:00am-6:59am,25,25,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,0,9,1,0,0,0.0,0,0.0650295,0
202305671225,1,49,Toyota,2019,32,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",40,5,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,41.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,7,July,5,Thursday,2023,17,5:00pm-5:59pm,41,41,12,Motor Vehicle In-Transport,1,Front-to-Rear,3,T-Intersection,1,On Roadway,1,Clear,1,Daylight,0,4,1,0,0,1.6666666666666667,0,0.027060537,0
202304975190,1,35,Nissan/Datsun,2015,43,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,5,Stopped in Roadway,415,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Opposite Directions [Going Straight, Other Vehicle Turning Left]",25,0,0,No Rollover,1,98,Not Reported,9,Reported as Unknown,0,1,0.0,38.0,2,1,8,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Rural Area,5,May,1,Sunday,2023,2,2:00am-2:59am,0,0,12,Motor Vehicle In-Transport,2,Front-to-Front,2,Four-Way Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,1,8,1,0,0,8.333333333333332,0,0.30385777,0
202305573368,2,37,Honda,2021,421,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",65,0,0,No Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,44.0,2,0,8,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Urban Area,10,October,5,Thursday,2023,7,7:00am-7:59am,50,50,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,10,Cloudy,4,Dawn,0,2,1,0,0,0.0,0,0.056056425,0
202304884507,1,85,Kenworth,2022,881,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",66,Truck-Tractor,9,9 Clock Point,14,Negotiating a Curve,103,Single Driver-Struck Object While Moving Forward,25,10,0,No Rollover,99,1,Dry,9,Reported as Unknown,0,1,0.0,47.0,8,0,8,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Urban Area,4,April,7,Saturday,2023,10,10:00am-10:59am,51,51,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,7,In Parking Lane/Zone,1,Clear,1,Daylight,0,1,1,0,0,3.333333333333333,0,0.0042290124,0
202305279562,2,63,KIA,2019,38,4,"4-door sedan, hardtop",13,Sedan/Saloon,2,2 Clock Point,1,Going Straight,207,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Left",35,30,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,25.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,7,July,6,Friday,2023,22,10:00pm-10:59pm,45,45,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Not an Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,0,4,1,0,1,10.0,0,0.04421009,0
202305373201,2,12,Ford,2005,402,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,6 Clock Point,1,Going Straight,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",15,15,0,No Rollover,1,2,Wet,2,No Alcohol Involved,0,1,0.0,58.0,2,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,7,July,5,Thursday,2023,19,7:00pm-7:59pm,8,8,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,0,18,1,0,0,5.0,0,0.03664999,0
202305328289,1,20,Chevrolet,2012,25,4,"4-door sedan, hardtop",13,Sedan/Saloon,7,7 Clock Point,13,Backing Up (other than for Parking Position),992,Backing Vehicle,0,5,0,No Rollover,1,0,Non-Trafficway or Driveway Access,9,Reported as Unknown,0,1,0.0,70.0,1,0,8,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Rural Area,10,October,4,Wednesday,2023,14,2:00pm-2:59pm,11,11,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,4,On Roadside,1,Clear,1,Daylight,0,11,1,0,0,1.6666666666666667,0,0.031937443,0
202304931396,2,20,Chevrolet,2022,481,34,Light Pickup,60,Pickup,3,3 Clock Point,1,Going Straight,207,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Left",45,25,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,39.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,2,February,4,Wednesday,2023,18,6:00pm-6:59pm,5,5,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Not an Intersection,11,Continuous Left - Turn Lane,1,Clear,5,Dusk,0,1,1,0,1,8.333333333333332,0,0.030251963,0
202305739439,2,49,Toyota,2022,403,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),10,10 Clock Point,1,Going Straight,208,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Right",45,15,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,48.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,12,December,7,Saturday,2023,8,8:00am-8:59am,55,55,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,0,1,1,0,0,5.0,0,0.010683653,0
202305064299,2,58,Infiniti,2018,41,4,"4-door sedan, hardtop",13,Sedan/Saloon,6,6 Clock Point,1,Going Straight,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",30,20,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,33.0,1,0,0,8,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,5,May,2,Monday,2023,8,8:00am-8:59am,38,38,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,0,5,1,0,0,6.666666666666667,0,0.04085134,0
202305413198,2,63,KIA,2020,401,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,6 Clock Point,1,Going Straight,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",40,2,0,No Rollover,2,1,Dry,2,No Alcohol Involved,0,1,0.0,75.0,2,0,0,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Rural Area,10,October,2,Monday,2023,15,3:00pm-3:59pm,38,38,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,10,Cloudy,1,Daylight,0,3,1,0,0,0.6666666666666667,0,0.02119965,0
202304989844,1,6,Chrysler,2007,51,4,"4-door sedan, hardtop",13,Sedan/Saloon,13,Top,1,Going Straight,998,Other Crash Type,65,35,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,39.0,1,0,0,0,11,0,0,0,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,5,May,5,Thursday,2023,12,12:00pm-12:59pm,0,0,54,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",11,Other,1,Not an Intersection,1,On Roadway,10,Cloudy,1,Daylight,0,16,0,1,1,11.666666666666666,0,0.04648512,0
202304878614,1,20,Chevrolet,2002,37,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,11,Turning Left,401,"Changing Trafficway, Vehicle Turning-Turn Across Path, Initial Opposite Directions [Left/Right]",35,30,0,No Rollover,1,1,Dry,9,Reported as Unknown,1,1,1.0,29.0,1,0,8,0,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,3,March,2,Monday,2023,21,9:00pm-9:59pm,35,35,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,1,21,1,0,1,10.0,0,0.4193651,1
202304971604,2,35,Nissan/Datsun,2020,43,4,"4-door sedan, hardtop",13,Sedan/Saloon,6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",35,0,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,30.0,1,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,5,May,3,Tuesday,2023,8,8:00am-8:59am,44,44,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,3,1,0,0,0.0,0,0.05001254,0
202305450307,2,49,Toyota,2001,40,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",35,35,0,No Rollover,2,1,Dry,2,No Alcohol Involved,0,1,0.0,15.0,2,0,0,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Rural Area,10,October,5,Thursday,2023,15,3:00pm-3:59pm,16,16,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,10,Cloudy,1,Daylight,0,22,1,1,1,11.666666666666666,0,0.2434159,0
202305331027,3,49,Toyota,2018,40,4,"4-door sedan, hardtop",13,Sedan/Saloon,6,6 Clock Point,1,Going Straight,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",50,50,0,No Rollover,3,1,Dry,2,No Alcohol Involved,0,3,0.0,6.666666666666667,2,0,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Rural Area,10,October,4,Wednesday,2023,17,5:00pm-5:59pm,55,55,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,10,Cloudy,5,Dusk,2,5,1,1,1,16.666666666666664,0,0.06021985,0
202305174331,1,23,GMC,2016,423,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",35,40,0,No Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,27.0,1,0,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,3,March,2,Monday,2023,18,6:00pm-6:59pm,0,0,12,Motor Vehicle In-Transport,1,Front-to-Rear,3,T-Intersection,1,On Roadway,1,Clear,5,Dusk,0,7,1,1,1,13.333333333333334,1,0.5478063,0
202305645243,1,20,Chevrolet,2012,481,34,Light Pickup,60,Pickup,12,12 Clock Point,14,Negotiating a Curve,102,Single Driver-Left Roadside Departure,35,30,0,No Rollover,1,1,Dry,9,Reported as Unknown,1,1,1.0,40.0,1,1,9,8,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,12,December,7,Saturday,2023,99,Unknown Hours,99,Unknown Minutes,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,6,Off Roadway-Location Unknown,1,Clear,2,Dark - Not Lighted,1,11,1,0,1,18.33333333333333,0,0.43172657,1
202305565772,2,42,Mercedes-Benz,2017,422,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",45,0,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,51.0,2,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,12,December,5,Thursday,2023,11,11:00am-11:59am,31,31,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,6,1,0,0,0.0,0,0.024912562,0
202304997489,1,35,Nissan/Datsun,2012,43,4,"4-door sedan, hardtop",13,Sedan/Saloon,6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",45,0,0,No Rollover,1,2,Wet,2,No Alcohol Involved,0,1,0.0,34.0,1,1,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,5,May,1,Sunday,2023,11,11:00am-11:59am,20,20,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,2,Rain,1,Daylight,3,11,1,0,0,8.333333333333332,0,0.036947843,0
202304720062,2,2,Jeep / Kaiser-Jeep / Willys- Jeep,2014,403,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12 Clock Point,1,Going Straight,402,"Changing Trafficway, Vehicle Turning-Turn Across Path, Initial Opposite Directions [Going Straight]",35,35,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,20.0,2,0,0,0,11,0,0,0,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Rural Area,1,January,7,Saturday,2023,17,5:00pm-5:59pm,10,10,12,Motor Vehicle In-Transport,6,Angle,1,Not an Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,0,9,1,1,1,11.666666666666666,0,0.44709828,0
202304992179,1,55,Hyundai,2018,35,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,202,"Same Trafficway, Same Direction-Rear End, Lead Vehicle",50,10,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,23.0,2,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Rural Area,5,May,2,Monday,2023,18,6:00pm-6:59pm,46,46,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,1,5,1,0,0,3.333333333333333,0,0.03886055,0
202305397522,1,6,Chrysler,2019,443,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2,Minivan,12,12 Clock Point,1,Going Straight,103,Single Driver-Struck Object While Moving Forward,70,70,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,54.0,2,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,11,November,2,Monday,2023,6,6:00am-6:59am,48,48,11,Live Animal,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,0,4,1,1,1,23.33333333333333,0,0.33873117,0
202305559312,1,6,Chrysler,2007,51,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,503,"Intersecting Paths-Straight Paths, Striking from the Left",45,45,0,No Rollover,1,1,Dry,9,Reported as Unknown,1,1,1.0,55.0,1,2,8,8,11,0,0,1,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Rural Area,12,December,1,Sunday,2023,13,1:00pm-1:59pm,14,14,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,2,16,1,1,1,31.666666666666664,1,0.5221113,1
202305504690,3,20,Chevrolet,2010,481,34,Light Pickup,60,Pickup,6,6 Clock Point,2,Decelerating in Road,998,Other Crash Type,25,20,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,49.0,1,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,12,December,3,Tuesday,2023,20,8:00pm-8:59pm,10,10,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,2,Dark - Not Lighted,1,13,1,0,0,6.666666666666667,0,0.03569322,0
202305250609,2,63,KIA,2019,38,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,1,Going Straight,415,"Changing Trafficway, Vehicle Turning-Turn Into Path, Turn into Opposite Directions [Going Straight, Other Vehicle Turning Left]",45,45,0,No Rollover,1,1,Dry,9,Reported as Unknown,1,1,1.0,36.0,2,1,8,0,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,9,September,7,Saturday,2023,14,2:00pm-2:59pm,55,55,12,Motor Vehicle In-Transport,6,Angle,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,2,4,1,1,1,23.33333333333333,1,0.632283,1
202304952448,2,30,Volkswagen,2021,40,4,"4-door sedan, hardtop",13,Sedan/Saloon,62,Left-Front Side,1,Going Straight,208,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Right",45,45,0,No Rollover,1,1,Dry,2,No Alcohol Involved,0,1,0.0,32.0,1,0,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,3,March,2,Monday,2023,14,2:00pm-2:59pm,38,38,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,0,2,0,1,1,15.0,0,0.056284238,0
202305378603,2,7,Dodge,2021,482,34,Light Pickup,60,Pickup,12,12 Clock Point,1,Going Straight,503,"Intersecting Paths-Straight Paths, Striking from the Left",45,20,0,No Rollover,2,2,Wet,2,No Alcohol Involved,0,2,0.0,40.0,1,0,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,10,October,3,Tuesday,2023,17,5:00pm-5:59pm,21,21,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,10,Cloudy,1,Daylight,0,2,1,0,0,6.666666666666667,0,0.3085635,0
202304918374,1,49,Toyota,2013,403,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12 Clock Point,1,Going Straight,101,Single Driver-Right Roadside Departure,65,65,0,No Rollover,1,2,Wet,9,Reported as Unknown,0,1,0.0,44.0,2,2,8,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Urban Area,5,May,1,Sunday,2023,6,6:00am-6:59am,41,41,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,4,On Roadside,2,Rain,4,Dawn,1,10,1,1,1,38.33333333333333,1,0.7401908,0
202304735371,2,20,Chevrolet,2022,498,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",35,0,0,No Rollover,2,1,Dry,9,Reported as Unknown,0,2,0.0,20.0,1,0,8,0,11,0,0,0,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",Urban Area,2,February,4,Wednesday,2023,18,6:00pm-6:59pm,48,48,12,Motor Vehicle In-Transport,1,Front-to-Rear,2,Four-Way Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,0,1,1,0,0,0.0,0,0.03251396,0
202305607701,2,59,Lexus,2018,403,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12 Clock Point,1,Going Straight,998,Other Crash Type,45,40,0,No Rollover,2,2,Wet,2,No Alcohol Involved,0,2,0.0,33.0,1,0,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,11,November,1,Sunday,2023,14,2:00pm-2:59pm,10,10,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,2,Rain,1,Daylight,0,5,1,1,1,13.333333333333334,1,0.54255056,0
202305254608,1,69,Other Import,2019,54,1,"Convertible(excludes sun-roof,t-bar)",1,Convertible/Cabriolet,6,6 Clock Point,5,Stopped in Roadway,201,"Same Trafficway, Same Direction-Rear End, Trailing Vehicle",45,0,0,No Rollover,2,1,Dry,2,No Alcohol Involved,0,2,0.0,32.0,1,2,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,9,September,7,Saturday,2023,10,10:00am-10:59am,32,32,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Not an Intersection,1,On Roadway,1,Clear,1,Daylight,1,4,1,0,0,16.666666666666664,0,0.04084011,0
202304884886,3,20,Chevrolet,2022,37,4,"4-door sedan, hardtop",13,Sedan/Saloon,12,12 Clock Point,5,Stopped in Roadway,998,Other Crash Type,98,0,0,No Rollover,2,98,Not Reported,2,No Alcohol Involved,2,2,1.0,23.0,2,2,8,0,11,0,0,1,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,3,March,3,Tuesday,2023,18,6:00pm-6:59pm,37,37,12,Motor Vehicle In-Transport,6,Angle,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,4,1,1,0,0,16.666666666666664,0,0.14234401,1
202304856693,1,87,Peterbilt,2012,881,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",66,Truck-Tractor,0,Non-Collision,1,Going Straight,102,Single Driver-Left Roadside Departure,55,10,3,Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,56.0,1,0,8,8,11,0,0,0,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",Urban Area,3,March,5,Thursday,2023,12,12:00pm-12:59pm,5,5,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Not an Intersection,4,On Roadside,1,Clear,1,Daylight,0,11,0,0,0,3.333333333333333,0,0.008816712,0
202305647545,1,12,Ford,2005,880,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",60,Pickup,12,12 Clock Point,1,Going Straight,103,Single Driver-Struck Object While Moving Forward,30,30,0,No Rollover,99,1,Dry,2,No Alcohol Involved,0,1,0.0,53.0,1,1,0,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,11,November,6,Friday,2023,19,7:00pm-7:59pm,50,50,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,3,T-Intersection,1,On Roadway,1,Clear,3,Dark - Lighted,3,18,1,0,1,18.33333333333333,0,0.016439578,0
202305577871,2,55,Hyundai,2020,33,4,"4-door sedan, hardtop",13,Sedan/Saloon,10,10 Clock Point,1,Going Straight,208,"Same Trafficway, Same Direction-Sideswipe, Angle, Vehicle on Right",35,15,0,No Rollover,1,1,Dry,9,Reported as Unknown,0,1,0.0,45.0,2,0,8,0,11,0,0,0,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",Urban Area,12,December,2,Monday,2023,13,1:00pm-1:59pm,12,12,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,2,Four-Way Intersection,1,On Roadway,1,Clear,1,Daylight,0,3,1,0,0,5.0,0,0.018232785,0
